json_file_path,stage,consumer_scope,irrigability_bucket,irrigability_reasons,vehicle_count,vehicle_modules,stage_declared_consumer_ids,stage_registered_consumer_ids,stage_expected_signal_types,stage_required_capabilities,flag_no_vehicle_found,flag_needs_equipped_consumer,flag_value_blocked,flag_signal_vocab_gap,flag_capability_vocab_gap,file_exists,file_bytes,recommended_action
clusters/CL01_seguridad_paz/metadata.json,phase_0,Phase_0,irrigable_now,[],0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,False,False,False,True,14046,declare_and_register_consumer
clusters/CL01_seguridad_paz/questions.json,phase_0,Phase_0,irrigable_now,[],1,"[""src/farfan_pipeline/infrastructure/irrigation_using_signals/SISAS/signal_registry.py""]",[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],False,True,False,False,False,True,813146,declare_and_register_consumer
clusters/CL02_grupos_poblacionales/aggregation_rules.json,phase_0,Phase_0,irrigable_now,[],0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,False,False,False,True,5595,declare_and_register_consumer
clusters/CL02_grupos_poblacionales/metadata.json,phase_0,Phase_0,irrigable_now,[],0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,False,False,False,True,4519,declare_and_register_consumer
clusters/CL02_grupos_poblacionales/questions.json,phase_0,Phase_0,irrigable_now,[],1,"[""src/farfan_pipeline/infrastructure/irrigation_using_signals/SISAS/signal_registry.py""]",[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],False,True,False,False,False,True,872173,declare_and_register_consumer
clusters/CL03_territorio_ambiente/aggregation_rules.json,phase_0,Phase_0,irrigable_now,[],0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,False,False,False,True,1277,declare_and_register_consumer
clusters/CL03_territorio_ambiente/contextual_enrichment.json,phase_0,Phase_0,irrigable_now,[],0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,False,False,False,True,6286,declare_and_register_consumer
clusters/CL03_territorio_ambiente/metadata.json,phase_0,Phase_0,irrigable_now,[],0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,False,False,False,True,337,declare_and_register_consumer
clusters/CL03_territorio_ambiente/questions.json,phase_0,Phase_0,irrigable_now,[],1,"[""src/farfan_pipeline/infrastructure/irrigation_using_signals/SISAS/signal_registry.py""]",[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],False,True,False,False,False,True,545945,declare_and_register_consumer
clusters/CL04_derechos_sociales_crisis/aggregation_rules.json,phase_0,Phase_0,irrigable_now,[],0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,False,False,False,True,1233,declare_and_register_consumer
clusters/CL04_derechos_sociales_crisis/metadata.json,phase_0,Phase_0,irrigable_now,[],0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,False,False,False,True,5688,declare_and_register_consumer
clusters/CL04_derechos_sociales_crisis/questions.json,phase_0,Phase_0,irrigable_now,[],1,"[""src/farfan_pipeline/infrastructure/irrigation_using_signals/SISAS/signal_registry.py""]",[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],False,True,False,False,False,True,554006,declare_and_register_consumer
colombia_context/colombia_context.json,phase_3,Phase_3,irrigable_now,[],0,[],"[""BaselineScorer"", ""CausalScorer"", ""CrossCuttingScorer"", ""DimensionScorer"", ""PolicyAreaScorer"", ""QualityScorer"", ""StructuralScorer""]","[""phase_3_validation""]","[""NORMATIVE_VALIDATION"", ""ENTITY_VALIDATION"", ""COHERENCE_VALIDATION""]","[""COMPLIANCE_CHECK"", ""CONSISTENCY_CHECK"", ""ENTITY_RESOLUTION"", ""EXISTENCE_CHECK"", ""NORMATIVE_LOOKUP"", ""SEMANTIC_SIMILARITY""]",True,False,False,True,True,True,73110,align_vocab_signal_or_capability
colombia_context/municipal_governance.json,phase_3,Phase_3,irrigable_now,[],0,[],"[""BaselineScorer"", ""CausalScorer"", ""CrossCuttingScorer"", ""DimensionScorer"", ""PolicyAreaScorer"", ""QualityScorer"", ""StructuralScorer""]","[""phase_3_validation""]","[""NORMATIVE_VALIDATION"", ""ENTITY_VALIDATION"", ""COHERENCE_VALIDATION""]","[""COMPLIANCE_CHECK"", ""CONSISTENCY_CHECK"", ""ENTITY_RESOLUTION"", ""EXISTENCE_CHECK"", ""NORMATIVE_LOOKUP"", ""SEMANTIC_SIMILARITY""]",True,False,False,True,True,True,20773,align_vocab_signal_or_capability
colombia_context/pdet_municipalities.json,phase_3,Phase_3,irrigable_now,[],0,[],"[""BaselineScorer"", ""CausalScorer"", ""CrossCuttingScorer"", ""DimensionScorer"", ""PolicyAreaScorer"", ""QualityScorer"", ""StructuralScorer""]","[""phase_3_validation""]","[""NORMATIVE_VALIDATION"", ""ENTITY_VALIDATION"", ""COHERENCE_VALIDATION""]","[""COMPLIANCE_CHECK"", ""CONSISTENCY_CHECK"", ""ENTITY_RESOLUTION"", ""EXISTENCE_CHECK"", ""NORMATIVE_LOOKUP"", ""SEMANTIC_SIMILARITY""]",True,False,False,True,True,True,1088931,align_vocab_signal_or_capability
config/canonical_notation.json,phase_0,Phase_0,irrigable_now,[],0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,False,False,False,True,67014,declare_and_register_consumer
cross_cutting/cross_cutting_themes.json,phase_0,Phase_0,irrigable_now,[],1,"[""src/farfan_pipeline/infrastructure/irrigation_using_signals/SISAS/signal_enhancement_integrator.py""]",[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],False,True,False,False,False,True,9993,declare_and_register_consumer
cross_cutting/theme_integration_framework.json,phase_0,Phase_0,irrigable_now,[],0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,False,False,False,True,12175,declare_and_register_consumer
cross_cutting/themes/CC_COHERENCIA_NORMATIVA/detection_rules.json,phase_0,Phase_0,irrigable_now,[],0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,False,False,False,True,3746,declare_and_register_consumer
cross_cutting/themes/CC_CONTEXTO_PDET/detection_rules.json,phase_0,Phase_0,irrigable_now,[],0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,False,False,False,True,12890,declare_and_register_consumer
cross_cutting/themes/CC_ENFOQUE_DIFERENCIAL/detection_rules.json,phase_0,Phase_0,irrigable_now,[],0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,False,False,False,True,4017,declare_and_register_consumer
cross_cutting/themes/CC_ENTORNO_TERRITORIAL/detection_rules.json,phase_0,Phase_0,irrigable_now,[],0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,False,False,False,True,7972,declare_and_register_consumer
cross_cutting/themes/CC_INTEROPERABILIDAD/detection_rules.json,phase_0,Phase_0,irrigable_now,[],0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,False,False,False,True,8085,declare_and_register_consumer
cross_cutting/themes/CC_MECANISMOS_SEGUIMIENTO/detection_rules.json,phase_0,Phase_0,irrigable_now,[],0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,False,False,False,True,7960,declare_and_register_consumer
cross_cutting/themes/CC_PARTICIPACION_CIUDADANA/detection_rules.json,phase_0,Phase_0,irrigable_now,[],0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,False,False,False,True,7681,declare_and_register_consumer
cross_cutting/themes/CC_PERSPECTIVA_GENERO/detection_rules.json,phase_0,Phase_0,irrigable_now,[],0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,False,False,False,True,6875,declare_and_register_consumer
cross_cutting/themes/CC_SOSTENIBILIDAD_PRESUPUESTAL/detection_rules.json,phase_0,Phase_0,irrigable_now,[],0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,False,False,False,True,3211,declare_and_register_consumer
dimensions/DIM01_INSUMOS/metadata.json,phase_0,Phase_0,irrigable_now,[],0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,False,False,False,True,376,declare_and_register_consumer
dimensions/DIM01_INSUMOS/pdet_context.json,phase_0,Phase_0,irrigable_now,[],0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,False,False,False,True,16366,declare_and_register_consumer
dimensions/DIM01_INSUMOS/questions.json,phase_0,Phase_0,irrigable_now,[],1,"[""src/farfan_pipeline/infrastructure/irrigation_using_signals/SISAS/signal_registry.py""]",[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],False,True,False,False,False,True,499545,declare_and_register_consumer
dimensions/DIM01_INSUMOS/questions/Q001.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,7300,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q002.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5578,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q003.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,6318,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q004.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5449,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q005.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,4429,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q031.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,6859,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q032.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5438,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q033.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5630,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q034.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5412,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q035.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,4233,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q061.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,6710,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q062.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5483,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q063.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5620,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q064.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5369,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q065.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,4226,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q091.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,6740,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q092.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5463,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q093.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5595,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q094.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5369,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q095.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,4263,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q121.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,6758,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q122.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5470,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q123.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5651,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q124.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5398,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q125.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,4280,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q151.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,6710,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q152.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5459,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q153.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5615,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q154.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5387,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q155.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,4228,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q181.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,6765,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q182.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5539,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q183.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5647,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q184.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5394,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q185.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,4254,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q211.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,6712,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q212.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5437,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q213.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5613,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q214.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5345,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q215.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,4260,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q241.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,6739,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q242.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5495,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q243.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5654,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q244.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5381,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q245.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,4284,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q271.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,6755,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q272.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5514,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q273.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5667,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q274.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5408,reclassify_value_gate
dimensions/DIM01_INSUMOS/questions/Q275.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,4308,reclassify_value_gate
dimensions/DIM02_ACTIVIDADES/metadata.json,phase_0,Phase_0,irrigable_now,[],0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,False,False,False,True,367,declare_and_register_consumer
dimensions/DIM02_ACTIVIDADES/pdet_context.json,phase_0,Phase_0,irrigable_now,[],0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,False,False,False,True,11718,declare_and_register_consumer
dimensions/DIM02_ACTIVIDADES/questions.json,phase_0,Phase_0,irrigable_now,[],1,"[""src/farfan_pipeline/infrastructure/irrigation_using_signals/SISAS/signal_registry.py""]",[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],False,True,False,False,False,True,484774,declare_and_register_consumer
dimensions/DIM02_ACTIVIDADES/questions/Q006.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,4308,reclassify_value_gate
dimensions/DIM02_ACTIVIDADES/questions/Q007.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,14840,reclassify_value_gate
dimensions/DIM02_ACTIVIDADES/questions/Q008.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,4592,reclassify_value_gate
dimensions/DIM02_ACTIVIDADES/questions/Q009.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,4954,reclassify_value_gate
dimensions/DIM02_ACTIVIDADES/questions/Q010.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,4580,reclassify_value_gate
dimensions/DIM02_ACTIVIDADES/questions/Q036.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,4065,reclassify_value_gate
dimensions/DIM02_ACTIVIDADES/questions/Q037.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,5005,reclassify_value_gate
dimensions/DIM02_ACTIVIDADES/questions/Q038.json,phase_0,Phase_0,definitely_not,"[""added_value=MARGINAL"", ""regenerable_or_atomic_unit""]",0,[],[],"[""phase_0_assembly""]","[""SIGNAL_PACK"", ""STATIC_LOAD""]",[],True,True,True,False,False,True,4492,reclassify_value_gate
